activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,13902768,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C[C@@H](c2ccccc2F)[C@@]2(CN(C(=O)[C@@H]3CCN(C)[C@]34C(=O)Nc3ccccc34)C/C(=C\c3ccccc3F)C2=O)[C@@]12C(=O)Nc1ccccc12,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '7.30', 'le': '0.13', 'lle': '0.09', 'sei': '5.10'}",CHEMBL3115032,,CHEMBL3115032,5.21,0,http://www.openphacts.org/units/Nanomolar,1966038,=,1,1,=,,IC50,nM,,6180.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.18
,13902769,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C[C@@H](c2ccccc2Cl)[C@@]2(CN(C(=O)[C@@H]3CCN(C)[C@]34C(=O)Nc3ccccc34)C/C(=C\c3ccccc3Cl)C2=O)[C@@]12C(=O)Nc1ccccc12,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '7.08', 'le': '0.14', 'lle': '-0.87', 'sei': '5.18'}",CHEMBL3115031,,CHEMBL3115031,5.29,0,http://www.openphacts.org/units/Nanomolar,1966037,=,1,1,=,,IC50,nM,,5190.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,5.19
,13902770,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1/C=C1\CN(C(=O)[C@@H]2CCN(C)[C@]23C(=O)Nc2ccccc23)C[C@]2(C1=O)[C@H](c1ccccc1OC)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '7.22', 'le': '0.13', 'lle': '0.47', 'sei': '4.42'}",CHEMBL3115030,,CHEMBL3115030,5.33,0,http://www.openphacts.org/units/Nanomolar,1966036,=,1,1,=,,IC50,nM,,4730.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.73
,13902771,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1/C=C1\CN(C(=O)[C@@H]2CCN(C)[C@]23C(=O)Nc2ccccc23)C[C@]2(C1=O)[C@H](c1ccccc1C)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '7.12', 'le': '0.13', 'lle': '-0.43', 'sei': '4.92'}",CHEMBL3115198,,CHEMBL3115198,5.03,0,http://www.openphacts.org/units/Nanomolar,1966225,=,1,1,=,,IC50,nM,,9430.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,9.43
,13902772,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C[C@@H](c2ccccc2)[C@@]2(CN(C(=O)[C@@H]3CCN(C)[C@]34C(=O)Nc3ccccc34)C/C(=C\c3ccccc3)C2=O)[C@@]12C(=O)Nc1ccccc12,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '8.23', 'le': '0.15', 'lle': '0.74', 'sei': '5.47'}",CHEMBL3115197,,CHEMBL3115197,5.58,0,http://www.openphacts.org/units/Nanomolar,1966224,=,1,1,=,,IC50,nM,,2630.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.63
,13902773,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1C/C(=C\c2cccc3ccccc23)C(=O)[C@@]2(C1)[C@H](c1cccc3ccccc13)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '8.48', 'le': '0.15', 'lle': '-1.42', 'sei': '7.34'}",CHEMBL3115196,,CHEMBL3115196,5.12,0,http://www.openphacts.org/units/Nanomolar,1966223,=,1,1,=,,IC50,nM,,7590.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.59
,13902774,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1C/C(=C\c2ccc(F)cc2)C(=O)[C@@]2(C1)[C@H](c1ccc(F)cc1)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '9.47', 'le': '0.17', 'lle': '0.60', 'sei': '7.33'}",CHEMBL3115048,,CHEMBL3115048,5.11,0,http://www.openphacts.org/units/Nanomolar,1966055,=,1,1,=,,IC50,nM,,7800.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.8
,13902775,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2)C(=O)[C@@]2(C1)[C@H](c1ccc(Cl)cc1)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '8.87', 'le': '0.17', 'lle': '-0.46', 'sei': '7.28'}",CHEMBL3115047,,CHEMBL3115047,5.08,0,http://www.openphacts.org/units/Nanomolar,1966054,=,1,1,=,,IC50,nM,,8400.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,8.4
,13902776,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1C/C(=C\c2ccc(C)cc2)C(=O)[C@@]2(C1)[C@H](c1ccc(C)cc1)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '9.64', 'le': '0.18', 'lle': '0.28', 'sei': '7.35'}",CHEMBL3115046,,CHEMBL3115046,5.13,0,http://www.openphacts.org/units/Nanomolar,1966053,=,1,1,=,,IC50,nM,,7490.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.49
,13902777,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2Cl)C(=O)[C@@]2(C1)[C@H](c1ccc(Cl)cc1Cl)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '8.13', 'le': '0.17', 'lle': '-1.63', 'sei': '7.48'}",CHEMBL3115045,,CHEMBL3115045,5.21,0,http://www.openphacts.org/units/Nanomolar,1966052,=,1,1,=,,IC50,nM,,6140.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.14
,13902778,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1C/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)[C@@]2(C1)[C@H](c1cccc([N+](=O)[O-])c1)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '8.88', 'le': '0.16', 'lle': '1.22', 'sei': '3.38'}",CHEMBL3115044,,CHEMBL3115044,5.27,0,http://www.openphacts.org/units/Nanomolar,1966051,=,1,1,=,,IC50,nM,,5340.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,5.34
,13902779,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1C/C(=C\c2ccccc2F)C(=O)[C@@]2(C1)[C@H](c1ccccc1F)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '9.57', 'le': '0.18', 'lle': '0.65', 'sei': '7.40'}",CHEMBL3115043,,CHEMBL3115043,5.16,0,http://www.openphacts.org/units/Nanomolar,1966050,=,1,1,=,,IC50,nM,,6880.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.88
,13902780,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1C/C(=C\c2ccccc2Cl)C(=O)[C@@]2(C1)[C@H](c1ccccc1Cl)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '9.24', 'le': '0.18', 'lle': '-0.25', 'sei': '7.59'}",CHEMBL3115042,,CHEMBL3115042,5.29,0,http://www.openphacts.org/units/Nanomolar,1966049,=,1,1,=,,IC50,nM,,5120.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,5.12
,13902781,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1C/C(=C\c2ccccc2OC)C(=O)[C@@]2(C1)[C@H](c1ccccc1OC)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '9.56', 'le': '0.18', 'lle': '1.14', 'sei': '6.11'}",CHEMBL3115041,,CHEMBL3115041,5.39,0,http://www.openphacts.org/units/Nanomolar,1966048,=,1,1,=,,IC50,nM,,4100.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.1
,13902782,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1C/C(=C\c2ccccc2C)C(=O)[C@@]2(C1)[C@H](c1ccccc1C)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '10.16', 'le': '0.18', 'lle': '0.55', 'sei': '7.75'}",CHEMBL3115040,,CHEMBL3115040,5.40,0,http://www.openphacts.org/units/Nanomolar,1966047,=,1,1,=,,IC50,nM,,3970.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.97
,13902783,[],CHEMBL3116521,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1C/C(=C\c2ccccc2)C(=O)[C@@]2(C1)[C@H](c1ccccc1)CN(C)[C@]21C(=O)Nc2ccccc21,,,CHEMBL3112490,Bioorg. Med. Chem.,2014.0,"{'bei': '10.04', 'le': '0.18', 'lle': '0.83', 'sei': '7.26'}",CHEMBL3115039,,CHEMBL3115039,5.06,0,http://www.openphacts.org/units/Nanomolar,1966046,=,1,1,=,,IC50,nM,,8740.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,8.74
Active,13922763,[],CHEMBL3119237,Competitive inhibition of AChE (unknown origin) by Lineweaver-Burk double reciprocal plot analysis,B,,,BAO_0000376,BAO_0000357,single protein format,c1ccc2c(COc3nn(CCN4CCCCC4)c4ccccc34)cccc2c1,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,,CHEMBL3116284,,CHEMBL3116284,,0,,1967541,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,INH,,,,
Active,13922764,[],CHEMBL3119237,Competitive inhibition of AChE (unknown origin) by Lineweaver-Burk double reciprocal plot analysis,B,,,BAO_0000376,BAO_0000357,single protein format,CC(C)N(CCn1nc(OCc2cccc3ccccc23)c2ccccc21)C(C)C,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,,CHEMBL3116282,,CHEMBL3116282,,0,,1967539,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,INH,,,,
,13922819,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,"{'bei': '23.22', 'le': '0.44', 'lle': '3.05', 'sei': '17.73'}",CHEMBL636,RIVASTIGMINE,CHEMBL636,5.81,1,http://www.openphacts.org/units/Nanomolar,1967534,=,1,1,=,,IC50,nM,,1540.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.54
,13922820,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,"{'bei': '21.08', 'le': '0.39', 'lle': '3.64', 'sei': '20.63'}",CHEMBL502,DONEPEZIL,CHEMBL502,8.00,1,http://www.openphacts.org/units/Nanomolar,1967533,=,1,1,=,,IC50,nM,,10.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,10.0
,13922821,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Brc1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2CCN1CCCCC1,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,,CHEMBL3116301,,CHEMBL3116301,,0,http://www.openphacts.org/units/Nanomolar,1967559,>,1,1,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.0
,13922822,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2CCN1CCCCC1,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,,CHEMBL3116300,,CHEMBL3116300,,0,http://www.openphacts.org/units/Nanomolar,1967558,>,1,1,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.0
,13922823,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2c(c1)c(OCc1cccc3ccccc13)nn2CCN1CCCC1,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,,CHEMBL3116299,,CHEMBL3116299,,0,http://www.openphacts.org/units/Nanomolar,1967557,>,1,1,>,,IC50,nM,,25000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,25.0
,13922824,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2c(c1)c(OCc1ccccc1)nn2Cc1ccccc1,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,"{'bei': '15.38', 'le': '0.28', 'lle': '0.82', 'sei': '9.54'}",CHEMBL3116298,,CHEMBL3116298,5.07,0,http://www.openphacts.org/units/Nanomolar,1967556,=,1,1,=,,IC50,nM,,8600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,8.6
,13922825,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2Cc1ccc2ccccc2c1,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,,CHEMBL3116297,,CHEMBL3116297,,0,http://www.openphacts.org/units/Nanomolar,1967555,>,1,1,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.0
,13922826,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2Cc1ccccc1,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,"{'bei': '12.70', 'le': '0.23', 'lle': '-0.53', 'sei': '7.41'}",CHEMBL3116296,,CHEMBL3116296,5.20,0,http://www.openphacts.org/units/Nanomolar,1967554,=,1,1,=,,IC50,nM,,6300.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.3
,13922827,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2CCN1CCOCC1,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,,CHEMBL3116295,,CHEMBL3116295,,0,http://www.openphacts.org/units/Nanomolar,1967553,>,1,1,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.0
,13922828,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2CCN1CCCCC1,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,,CHEMBL3116294,,CHEMBL3116294,,0,http://www.openphacts.org/units/Nanomolar,1967552,>,1,1,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.0
,13922829,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCn1nc(OCc2ccc3ccccc3c2)c2cc([N+](=O)[O-])ccc21,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,"{'bei': '13.06', 'le': '0.24', 'lle': '-0.78', 'sei': '7.25'}",CHEMBL3116293,,CHEMBL3116293,5.09,0,http://www.openphacts.org/units/Nanomolar,1967551,=,1,1,=,,IC50,nM,,8200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,8.2
,13922830,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccc2c(c1)c(OCc1cccc3ccccc13)nn2Cc1cccc2ccccc12,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,"{'bei': '11.26', 'le': '0.20', 'lle': '-1.71', 'sei': '7.37'}",CHEMBL3116292,,CHEMBL3116292,5.17,0,http://www.openphacts.org/units/Nanomolar,1967550,=,1,1,=,,IC50,nM,,6700.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.7
,13922831,[],CHEMBL3119244,Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccc2c(c1)c(OCc1cccc3ccccc13)nn2CCN1CCCC1,,,CHEMBL3112400,Eur. J. Med. Chem.,2014.0,,CHEMBL3116291,,CHEMBL3116291,,0,http://www.openphacts.org/units/Nanomolar,1967549,>,1,1,>,,IC50,nM,,25000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,25.0
